 method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,threshold,dataset
cms_sampling,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,6.248902797698975,0.7,chembl_4000_5
cms_earlystopping,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.6407999992370605,0.7,chembl_4000_5
cms_minhash,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.010431051254272461,0.7,chembl_4000_5
cms_minhash_lsh,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.0003514289855957031,0.7,chembl_4000_5
cms,research_companies.csv,co_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,12.71290898323059,0.7,chembl_4000_5
cms_sampling,research_companies.csv,co_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,6.27436637878418,0.7,chembl_4000_5
cms_earlystopping,research_companies.csv,co_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.9582231044769287,0.7,chembl_4000_5
cms_minhash,research_companies.csv,co_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.010707855224609375,0.7,chembl_4000_5
cms_minhash_lsh,research_companies.csv,co_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.0003561973571777344,0.7,chembl_4000_5
cms,drug_mechanism.csv,molecular_mechanism,"low
",3,0,0,542,1.0,1.0,1.0,1.0,12.714508533477783,0.7,chembl_4000_5
cms_sampling,drug_mechanism.csv,molecular_mechanism,"low
",3,0,0,542,1.0,1.0,1.0,1.0,6.2812888622283936,0.7,chembl_4000_5
cms_earlystopping,drug_mechanism.csv,molecular_mechanism,"low
",3,0,0,542,1.0,1.0,1.0,1.0,0.8549787998199463,0.7,chembl_4000_5
cms_minhash,drug_mechanism.csv,molecular_mechanism,"low
",3,0,0,542,1.0,1.0,1.0,1.0,0.012597084045410156,0.7,chembl_4000_5
cms_minhash_lsh,drug_mechanism.csv,molecular_mechanism,"low
",3,0,0,542,1.0,1.0,1.0,1.0,0.0002770423889160156,0.7,chembl_4000_5
cms,drug_mechanism.csv,direct_interaction,"low
",3,0,0,542,1.0,1.0,1.0,1.0,12.75753378868103,0.7,chembl_4000_5
cms_sampling,drug_mechanism.csv,direct_interaction,"low
",3,0,0,542,1.0,1.0,1.0,1.0,6.330124616622925,0.7,chembl_4000_5
cms_earlystopping,drug_mechanism.csv,direct_interaction,"low
",3,0,0,542,1.0,1.0,1.0,1.0,0.8599879741668701,0.7,chembl_4000_5
cms_minhash,drug_mechanism.csv,direct_interaction,"low
",3,0,0,542,1.0,1.0,1.0,1.0,0.012731552124023438,0.7,chembl_4000_5
cms_minhash_lsh,drug_mechanism.csv,direct_interaction,"low
",3,0,0,542,1.0,1.0,1.0,1.0,0.0002663135528564453,0.7,chembl_4000_5
cms,product_patents.csv,drug_substance_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,12.74361777305603,0.7,chembl_4000_5
cms_sampling,product_patents.csv,drug_substance_flag,"low
",3,0,1,541,0.998165137614679,1.0,0.75,0.8571428571428571,6.3128767013549805,0.7,chembl_4000_5
cms_earlystopping,product_patents.csv,drug_substance_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.8815124034881592,0.7,chembl_4000_5
cms_minhash,product_patents.csv,drug_substance_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.012896537780761719,0.7,chembl_4000_5
cms_minhash_lsh,product_patents.csv,drug_substance_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.0003609657287597656,0.7,chembl_4000_5
cms,product_patents.csv,delist_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,12.740750789642334,0.7,chembl_4000_5
cms_sampling,product_patents.csv,delist_flag,"low
",3,0,1,541,0.998165137614679,1.0,0.75,0.8571428571428571,6.329826831817627,0.7,chembl_4000_5
cms_earlystopping,product_patents.csv,delist_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.8126552104949951,0.7,chembl_4000_5
cms_minhash,product_patents.csv,delist_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.013281106948852539,0.7,chembl_4000_5
cms_minhash_lsh,product_patents.csv,delist_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.0003185272216796875,0.7,chembl_4000_5
cms,assays.csv,assay_group,"low
",1,0,0,544,1.0,1.0,1.0,1.0,12.719189882278442,0.7,chembl_4000_5
cms_sampling,assays.csv,assay_group,"low
",1,0,0,544,1.0,1.0,1.0,1.0,6.30683970451355,0.7,chembl_4000_5
cms_earlystopping,assays.csv,assay_group,"low
",1,0,0,544,1.0,1.0,1.0,1.0,0.6405017375946045,0.7,chembl_4000_5
cms_minhash,assays.csv,assay_group,"low
",1,0,0,544,1.0,1.0,1.0,1.0,0.00982975959777832,0.7,chembl_4000_5
cms_minhash_lsh,assays.csv,assay_group,"low
",1,0,0,544,1.0,1.0,1.0,1.0,0.00019359588623046875,0.7,chembl_4000_5

